,county_name,zip,lat,lng,city,state_name,avg_risk_score_all
9425,Fulton,30363,33.79147,-84.39887,Atlanta,Georgia,2.48
9426,Emanuel,30401,32.604,-82.34825,Swainsboro,Georgia,1.5
9427,Montgomery,30410,32.18655,-82.51767,Ailey,Georgia,1.35
9428,Wheeler,30411,32.1254,-82.79362,Alamo,Georgia,1.49
9429,Montgomery,30412,32.07973,-82.48643,Alston,Georgia,1.24
9430,Jefferson,30413,32.88467,-82.51393,Bartow,Georgia,1.6
9431,Bulloch,30415,32.32773,-81.6008,Brooklet,Georgia,1.6
9432,Evans,30417,32.16953,-81.91978,Claxton,Georgia,1.61
9433,Candler,30420,32.30363,-82.12958,Cobbtown,Georgia,1.91
9434,Tattnall,30421,32.18401,-82.11096,Collins,Georgia,1.29
9435,Evans,30423,32.14601,-81.82301,Daisy,Georgia,1.05
9436,Emanuel,30425,32.64732,-82.02337,Garfield,Georgia,1.59
9437,Burke,30426,33.03546,-81.65159,Girard,Georgia,1.65
9438,Tattnall,30427,31.92271,-81.96622,Glennville,Georgia,1.37
9439,Wheeler,30428,32.21706,-82.71436,Glenwood,Georgia,1.69
9440,Evans,30429,32.15897,-81.93714,Hagan,Georgia,1.0
9441,Jefferson,30434,33.02867,-82.3727,Louisville,Georgia,1.36
9442,Toombs,30436,32.1494,-82.29026,Lyons,Georgia,1.53
9443,Candler,30439,32.4169,-82.07112,Metter,Georgia,1.49
9444,Emanuel,30441,32.81467,-82.23682,Midville,Georgia,2.0
9445,Jenkins,30442,32.81677,-81.97549,Millen,Georgia,1.93
9446,Montgomery,30445,32.16715,-82.58413,Mount Vernon,Georgia,1.4
9447,Screven,30446,32.5599,-81.46734,Newington,Georgia,1.83
9448,Emanuel,30448,32.48754,-82.36444,Nunez,Georgia,1.61
9449,Screven,30449,32.52254,-81.52987,Oliver,Georgia,1.87
9450,Bulloch,30450,32.55964,-81.93322,Portal,Georgia,1.44
9451,Candler,30451,32.39325,-81.95622,Pulaski,Georgia,1.78
9452,Bulloch,30452,32.31706,-81.89417,Register,Georgia,1.7
9453,Tattnall,30453,32.01926,-82.11899,Reidsville,Georgia,1.68
9454,Laurens,30454,32.43857,-82.73421,Rockledge,Georgia,1.46
9455,Screven,30455,32.70111,-81.80652,Rocky Ford,Georgia,1.81
9456,Burke,30456,32.98137,-81.79246,Sardis,Georgia,1.47
9457,Treutlen,30457,32.39852,-82.56498,Soperton,Georgia,1.46
9458,Bulloch,30458,32.39732,-81.82694,Statesboro,Georgia,1.4
9459,Bulloch,30460,32.42718,-81.78272,Statesboro,Georgia,1.0
9460,Bulloch,30461,32.5072,-81.71941,Statesboro,Georgia,1.51
9461,Emanuel,30464,32.43509,-82.22186,Stillmore,Georgia,1.12
9462,Screven,30467,32.75114,-81.60468,Sylvania,Georgia,1.61
9463,Montgomery,30470,32.33018,-82.51818,Tarrytown,Georgia,1.27
9464,Emanuel,30471,32.53816,-82.18563,Twin City,Georgia,1.47
9465,Toombs,30473,32.01613,-82.47198,Uvalda,Georgia,2.49
9466,Toombs,30474,32.22393,-82.41381,Vidalia,Georgia,1.36
9467,Jefferson,30477,32.86279,-82.3979,Wadley,Georgia,1.31
9468,Hall,30501,34.31844,-83.81636,Gainesville,Georgia,1.39
9469,Hall,30504,34.26639,-83.88751,Gainesville,Georgia,1.19
9470,Hall,30506,34.34918,-83.89486,Gainesville,Georgia,1.27
9471,Hall,30507,34.26082,-83.76622,Gainesville,Georgia,1.25
9472,Banks,30510,34.44194,-83.58446,Alto,Georgia,1.34
9473,Banks,30511,34.45674,-83.47474,Baldwin,Georgia,1.57
9474,Union,30512,34.85667,-83.97204,Blairsville,Georgia,1.93
9475,Fannin,30513,34.82469,-84.31891,Blue Ridge,Georgia,2.17
9476,Hart,30516,34.37535,-83.03748,Bowersville,Georgia,1.35
9477,Jackson,30517,34.13047,-83.7975,Braselton,Georgia,1.35
9478,Gwinnett,30518,34.132,-84.02578,Buford,Georgia,1.39
9479,Gwinnett,30519,34.08792,-83.9423,Buford,Georgia,1.39
9480,Hart,30520,34.33833,-83.08661,Canon,Georgia,1.35
9481,Franklin,30521,34.36202,-83.29355,Carnesville,Georgia,1.4
9482,Gilmer,30522,34.78351,-84.34233,Cherry Log,Georgia,2.65
9483,Habersham,30523,34.72012,-83.54166,Clarkesville,Georgia,1.83
9484,Rabun,30525,34.91289,-83.35853,Clayton,Georgia,2.4
9485,Hall,30527,34.47948,-83.7863,Clermont,Georgia,1.42
9486,White,30528,34.6083,-83.77589,Cleveland,Georgia,1.9
9487,Jackson,30529,34.2155,-83.482,Commerce,Georgia,1.4
9488,Banks,30530,34.22691,-83.38433,Commerce,Georgia,1.47
9489,Habersham,30531,34.51017,-83.59103,Cornelia,Georgia,1.57
9490,Lumpkin,30533,34.57344,-84.01576,Dahlonega,Georgia,1.87
9491,Dawson,30534,34.43085,-84.1439,Dawsonville,Georgia,1.45
9492,Habersham,30535,34.58063,-83.57652,Demorest,Georgia,1.64
9493,Gilmer,30536,34.65151,-84.35223,Ellijay,Georgia,2.26
9494,Rabun,30537,34.97855,-83.32975,Dillard,Georgia,1.78
9495,Stephens,30538,34.5035,-83.26888,Eastanollee,Georgia,1.4
9496,Gilmer,30540,34.72313,-84.54421,Ellijay,Georgia,2.23
9497,Fannin,30541,34.91164,-84.53482,Epworth,Georgia,2.55
9498,Hall,30542,34.17846,-83.90915,Flowery Branch,Georgia,1.19
9499,Hall,30543,34.29781,-83.64971,Gillsville,Georgia,1.43
9500,White,30545,34.74208,-83.75813,Helen,Georgia,3.07
9501,Towns,30546,34.90673,-83.71016,Hiawassee,Georgia,2.54
9502,Banks,30547,34.35737,-83.46095,Homer,Georgia,1.31
9503,Jackson,30548,34.09311,-83.7646,Hoschton,Georgia,1.3
9504,Jackson,30549,34.10731,-83.57684,Jefferson,Georgia,1.31
9505,Rabun,30552,34.76965,-83.44575,Lakemont,Georgia,2.88
9506,Franklin,30553,34.44473,-83.08771,Lavonia,Georgia,1.3
9507,Hall,30554,34.40093,-83.65926,Lula,Georgia,1.36
9508,Fannin,30555,34.97216,-84.42459,McCaysville,Georgia,2.85
9509,Franklin,30557,34.48143,-83.18484,Martin,Georgia,1.36
9510,Jackson,30558,34.2683,-83.56787,Maysville,Georgia,1.34
9511,Fannin,30559,34.95233,-84.26612,Mineral Bluff,Georgia,2.19
9512,Fannin,30560,34.87785,-84.19528,Morganton,Georgia,1.88
9513,Rabun,30562,34.91937,-83.38177,Mountain City,Georgia,2.25
9514,Habersham,30563,34.5596,-83.46283,Mount Airy,Georgia,1.43
9515,Hall,30564,34.47251,-83.8826,Murrayville,Georgia,1.38
9516,Jackson,30565,34.08802,-83.41203,Nicholson,Georgia,1.39
9517,Hall,30566,34.23747,-83.89477,Oakwood,Georgia,1.26
9518,Jackson,30567,34.18326,-83.6814,Pendergrass,Georgia,1.31
9519,Rabun,30568,34.95348,-83.41218,Rabun Gap,Georgia,2.24
9520,White,30571,34.71219,-83.68322,Sautee Nacoochee,Georgia,2.06
9521,Union,30572,34.73539,-84.07364,Suches,Georgia,3.04
9522,Rabun,30573,34.74242,-83.39986,Tallulah Falls,Georgia,2.28
9523,Jackson,30575,34.20353,-83.71556,Talmo,Georgia,1.32
9524,Rabun,30576,34.82682,-83.44539,Tiger,Georgia,2.35
9525,Stephens,30577,34.55549,-83.32632,Toccoa,Georgia,1.51
9526,Rabun,30581,34.80195,-83.42405,Wiley,Georgia,1.33
9527,Towns,30582,34.9494,-83.89869,Young Harris,Georgia,1.8
9528,Clarke,30601,34.00032,-83.34851,Athens,Georgia,1.37
9529,Clarke,30602,33.94252,-83.37256,Athens,Georgia,2.35
9530,Clarke,30605,33.90551,-83.32405,Athens,Georgia,1.37
9531,Clarke,30606,33.93873,-83.43305,Athens,Georgia,1.49
9532,Jackson,30607,34.01895,-83.44774,Athens,Georgia,1.37
9533,Clarke,30609,33.93289,-83.37223,Athens,Georgia,4.0
9534,Oglethorpe,30619,33.85752,-83.2403,Arnoldsville,Georgia,1.44
9535,Barrow,30620,33.92917,-83.75958,Bethlehem,Georgia,1.22
9536,Oconee,30621,33.80194,-83.4791,Bishop,Georgia,1.28
9537,Oconee,30622,33.92041,-83.53076,Bogart,Georgia,1.31
9538,Morgan,30623,33.73113,-83.51592,Bostwick,Georgia,1.6
9539,Elbert,30624,34.18097,-83.03885,Bowman,Georgia,1.4
9540,Morgan,30625,33.52128,-83.34211,Buckhead,Georgia,1.65
9541,Oglethorpe,30627,33.98264,-82.96265,Carlton,Georgia,1.39
9542,Madison,30628,34.03115,-83.21364,Colbert,Georgia,1.46
9543,Madison,30629,34.07779,-83.11625,Comer,Georgia,1.41
9544,Oglethorpe,30630,33.89894,-83.14366,Crawford,Georgia,1.35
9545,Taliaferro,30631,33.56553,-82.87034,Crawfordville,Georgia,1.51
9546,Madison,30633,34.17896,-83.24612,Danielsville,Georgia,1.35
9547,Elbert,30634,34.20307,-82.94522,Dewy Rose,Georgia,1.36
9548,Elbert,30635,34.10346,-82.80145,Elberton,Georgia,1.31
9549,Walton,30641,33.77872,-83.56456,Good Hope,Georgia,1.34
9550,Greene,30642,33.5446,-83.1832,Greensboro,Georgia,1.67
9551,Hart,30643,34.36464,-82.91143,Hartwell,Georgia,1.27
9552,Madison,30646,34.08011,-83.31254,Hull,Georgia,1.45
9553,Oglethorpe,30648,33.87577,-83.03319,Lexington,Georgia,1.27
9554,Morgan,30650,33.5907,-83.46693,Madison,Georgia,1.32
9555,Walton,30655,33.78214,-83.69072,Monroe,Georgia,1.25
9556,Walton,30656,33.86302,-83.71903,Monroe,Georgia,1.28
9557,Wilkes,30660,33.78237,-82.94369,Rayle,Georgia,1.44
9558,Franklin,30662,34.26383,-83.14624,Royston,Georgia,1.34
9559,Morgan,30663,33.61572,-83.60357,Rutledge,Georgia,1.42
9560,Taliaferro,30664,33.55786,-82.79904,Sharon,Georgia,1.0
9561,Greene,30665,33.53707,-83.07475,Siloam,Georgia,1.0
9562,Barrow,30666,33.95891,-83.58266,Statham,Georgia,1.26
9563,Oglethorpe,30667,33.78526,-83.16634,Stephens,Georgia,1.28
9564,Wilkes,30668,33.90835,-82.69486,Tignall,Georgia,1.35
9565,Greene,30669,33.67159,-83.11187,Union Point,Georgia,1.36
9566,Wilkes,30673,33.72716,-82.71594,Washington,Georgia,1.25
9567,Oconee,30677,33.7929,-83.38186,Watkinsville,Georgia,1.35
9568,Greene,30678,33.44626,-83.07598,White Plains,Georgia,1.64
9569,Barrow,30680,33.99725,-83.69743,Winder,Georgia,1.36
9570,Oglethorpe,30683,33.94703,-83.25775,Winterville,Georgia,1.3
9571,Gordon,30701,34.49535,-84.95385,Calhoun,Georgia,1.63
9572,Murray,30705,34.74711,-84.74929,Chatsworth,Georgia,1.68
9573,Walker,30707,34.77943,-85.36028,Chickamauga,Georgia,1.97
9574,Murray,30708,34.93985,-84.66754,Cisco,Georgia,2.64
9575,Whitfield,30710,34.95002,-84.91993,Cohutta,Georgia,1.79
9576,Murray,30711,34.92905,-84.76259,Crandall,Georgia,1.79
9577,Whitfield,30720,34.73472,-85.00289,Dalton,Georgia,1.91
9578,Whitfield,30721,34.79168,-84.91187,Dalton,Georgia,1.57
9579,Walker,30725,34.92443,-85.35359,Flintstone,Georgia,2.2
9580,Catoosa,30726,34.97579,-85.13959,Graysville,Georgia,3.15
9581,Walker,30728,34.68015,-85.23417,La Fayette,Georgia,1.74
9582,Chattooga,30730,34.36017,-85.42172,Lyerly,Georgia,1.73
9583,Chattooga,30731,34.58317,-85.47894,Menlo,Georgia,1.47
9584,Gordon,30733,34.41574,-85.04349,Plainville,Georgia,1.98
9585,Gordon,30734,34.53361,-84.71346,Ranger,Georgia,1.97
9586,Gordon,30735,34.60183,-84.89375,Resaca,Georgia,1.58
9587,Catoosa,30736,34.90244,-85.13306,Ringgold,Georgia,1.68
9588,Dade,30738,34.79534,-85.47846,Rising Fawn,Georgia,1.6
9589,Walker,30739,34.80345,-85.21515,Rock Spring,Georgia,1.63
9590,Whitfield,30740,34.75407,-85.07786,Rocky Face,Georgia,1.65
9591,Walker,30741,34.95168,-85.28213,Rossville,Georgia,2.23
9592,Catoosa,30742,34.93566,-85.24482,Fort Oglethorpe,Georgia,1.76
9593,Gordon,30746,34.59214,-85.03285,Sugar Valley,Georgia,1.68
9594,Chattooga,30747,34.50179,-85.29407,Summerville,Georgia,1.9
9595,Walker,30750,34.93681,-85.3882,Lookout Mountain,Georgia,1.33
9596,Murray,30751,34.98212,-84.73743,Tennga,Georgia,1.75
9597,Dade,30752,34.91136,-85.53079,Trenton,Georgia,1.58
9598,Chattooga,30753,34.57896,-85.28806,Trion,Georgia,2.04
9599,Whitfield,30755,34.86944,-85.04072,Tunnel Hill,Georgia,1.53
9600,Whitfield,30756,34.90103,-84.97458,Varnell,Georgia,2.59
9601,Dade,30757,34.94164,-85.4324,Wildwood,Georgia,2.53
9602,Columbia,30802,33.60215,-82.31832,Appling,Georgia,1.42
9603,Jefferson,30803,33.13878,-82.55013,Avera,Georgia,1.42
9604,Richmond,30805,33.28012,-82.19936,Blythe,Georgia,1.36
9605,Warren,30807,33.45517,-82.64777,Camak,Georgia,1.1
9606,McDuffie,30808,33.38234,-82.40237,Dearing,Georgia,1.31
9607,Columbia,30809,33.55522,-82.16357,Evans,Georgia,1.48
9608,Glascock,30810,33.23247,-82.58849,Gibson,Georgia,1.35
9609,Richmond,30812,33.36731,-82.0291,Gracewood,Georgia,1.0
9610,Columbia,30813,33.47037,-82.2193,Grovetown,Georgia,1.28
9611,Columbia,30814,33.43604,-82.31879,Harlem,Georgia,1.26
9612,Richmond,30815,33.2869,-82.0829,Hephzibah,Georgia,1.36
9613,Burke,30816,33.1639,-82.17061,Keysville,Georgia,1.49
9614,Lincoln,30817,33.7746,-82.43469,Lincolnton,Georgia,1.38
9615,Jefferson,30818,33.26765,-82.32646,Matthews,Georgia,1.24
9616,Glascock,30820,33.22457,-82.71989,Mitchell,Georgia,1.5
9617,Warren,30821,33.48502,-82.73121,Norwood,Georgia,1.38
9618,Jenkins,30822,32.91866,-81.94439,Perkins,Georgia,1.54
9619,Jefferson,30823,33.222,-82.45647,Stapleton,Georgia,1.4
9620,McDuffie,30824,33.51586,-82.51467,Thomson,Georgia,1.3
9621,Warren,30828,33.37281,-82.65351,Warrenton,Georgia,1.31
9622,Burke,30830,33.08204,-81.9751,Waynesboro,Georgia,1.55
9623,Jefferson,30833,33.18934,-82.36014,Wrens,Georgia,1.41
9624,Richmond,30901,33.43811,-81.95327,Augusta,Georgia,2.39
9625,Richmond,30904,33.47864,-82.01315,Augusta,Georgia,1.43
9626,Richmond,30905,33.4087,-82.15073,Augusta,Georgia,1.0
9627,Richmond,30906,33.34842,-81.97239,Augusta,Georgia,1.61
9628,Columbia,30907,33.52193,-82.08596,Augusta,Georgia,1.66
9629,Richmond,30909,33.47068,-82.08376,Augusta,Georgia,1.56
9630,Richmond,30912,33.47021,-81.98789,Augusta,Georgia,1.96
9631,Wilcox,31001,31.97595,-83.33979,Abbeville,Georgia,1.77
9632,Emanuel,31002,32.54802,-82.59012,Adrian,Georgia,1.38
9633,Wilkinson,31003,32.59688,-83.22299,Allentown,Georgia,1.37
9634,Houston,31005,32.54533,-83.59497,Bonaire,Georgia,1.29
9635,Taylor,31006,32.58164,-84.25531,Butler,Georgia,1.47
9636,Dooly,31007,32.18917,-83.93377,Byromville,Georgia,1.66
9637,Peach,31008,32.65479,-83.78287,Byron,Georgia,1.38
9638,Laurens,31009,32.27636,-83.00564,Cadwell,Georgia,1.45
9639,Dodge,31011,32.13315,-83.0556,Chauncey,Georgia,1.37
9640,Dodge,31012,32.39422,-83.17717,Chester,Georgia,1.47
9641,Bleckley,31014,32.41439,-83.34504,Cochran,Georgia,1.61
9642,Crisp,31015,31.93729,-83.77444,Cordele,Georgia,1.97
9643,Monroe,31016,32.83656,-84.11477,Culloden,Georgia,1.54
9644,Wilkinson,31017,32.62075,-83.23305,Danville,Georgia,1.34
9645,Washington,31018,32.97888,-82.62012,Davisboro,Georgia,1.46
9646,Laurens,31019,32.42622,-83.0534,Dexter,Georgia,1.55
9647,Twiggs,31020,32.65376,-83.501,Dry Branch,Georgia,1.8
9648,Laurens,31021,32.49002,-82.93435,Dublin,Georgia,1.46
9649,Laurens,31022,32.51216,-83.10954,Dudley,Georgia,1.31
9650,Dodge,31023,32.18288,-83.1991,Eastman,Georgia,1.39
9651,Putnam,31024,33.32344,-83.36987,Eatonton,Georgia,2.17
9652,Houston,31025,32.33833,-83.73876,Elko,Georgia,1.38
9653,Laurens,31027,32.57405,-82.81959,East Dublin,Georgia,1.53
9654,Houston,31028,32.63164,-83.68459,Centerville,Georgia,1.29
9655,Monroe,31029,33.03894,-83.92977,Forsyth,Georgia,1.47
9656,Peach,31030,32.56861,-83.89103,Fort Valley,Georgia,1.36
9657,Wilkinson,31031,32.87424,-83.32555,Gordon,Georgia,1.54
9658,Jones,31032,33.01039,-83.57292,Gray,Georgia,1.52
9659,Jones,31033,33.07661,-83.43643,Haddock,Georgia,1.4
9660,Washington,31035,32.84601,-82.7062,Harrison,Georgia,1.33
9661,Pulaski,31036,32.27055,-83.49597,Hawkinsville,Georgia,1.49
9662,Telfair,31037,32.12056,-82.93245,McRae Helena,Georgia,1.51
9663,Jones,31038,33.15554,-83.61644,Hillsboro,Georgia,1.52
9664,Taylor,31039,32.6024,-84.38036,Howard,Georgia,1.26
9665,Macon,31041,32.37905,-84.1721,Ideal,Georgia,1.99
9666,Wilkinson,31042,32.74421,-83.16964,Irwinton,Georgia,1.41
9667,Twiggs,31044,32.66857,-83.37612,Jeffersonville,Georgia,1.36
9668,Hancock,31045,33.28484,-82.78933,Jewell,Georgia,1.37
9669,Monroe,31046,33.05237,-83.78302,Juliette,Georgia,1.97
9670,Houston,31047,32.46786,-83.58009,Kathleen,Georgia,1.26
9671,Johnson,31049,32.68281,-82.52634,Kite,Georgia,1.49
9672,Crawford,31050,32.72924,-83.94096,Knoxville,Georgia,1.54
9673,Dooly,31051,32.14456,-83.87812,Lilly,Georgia,1.32
9674,Bibb,31052,32.7743,-83.84664,Lizella,Georgia,1.46
9675,Wilkinson,31054,32.88214,-83.20723,McIntyre,Georgia,1.47
9676,Telfair,31055,31.98248,-82.89046,McRae Helena,Georgia,1.43
9677,Macon,31057,32.43319,-83.94324,Marshallville,Georgia,1.37
9678,Taylor,31058,32.4911,-84.41273,Mauk,Georgia,1.52
9679,Telfair,31060,31.98333,-83.05673,Milan,Georgia,1.46
9680,Baldwin,31061,33.06041,-83.22816,Milledgeville,Georgia,1.75
9681,Baldwin,31062,33.04336,-83.21563,Milledgeville,Georgia,1.0
9682,Macon,31063,32.29249,-83.9648,Montezuma,Georgia,1.6
9683,Jasper,31064,33.29031,-83.69986,Monticello,Georgia,1.83
9684,Laurens,31065,32.56301,-83.16642,Montrose,Georgia,1.45
9685,Crawford,31066,32.80757,-83.98953,Musella,Georgia,1.56
9686,Washington,31067,32.85229,-82.96471,Oconee,Georgia,2.33
9687,Macon,31068,32.33226,-84.10704,Oglethorpe,Georgia,1.64
9688,Houston,31069,32.4406,-83.74373,Perry,Georgia,1.37
9689,Dooly,31070,32.18801,-83.78669,Pinehurst,Georgia,1.86
9690,Pulaski,31071,32.13325,-83.52255,Pineview,Georgia,1.66
9691,Wilcox,31072,31.96582,-83.56619,Pitts,Georgia,1.56
9692,Laurens,31075,32.35428,-82.95277,Rentz,Georgia,1.39
9693,Taylor,31076,32.54709,-84.10762,Reynolds,Georgia,1.67
9694,Dodge,31077,31.93489,-83.17727,Rhine,Georgia,2.12
9695,Crawford,31078,32.6987,-84.06456,Roberta,Georgia,1.53
9696,Wilcox,31079,31.94104,-83.46303,Rochelle,Georgia,1.58
9697,Taylor,31081,32.40824,-84.27725,Rupert,Georgia,1.71
9698,Washington,31082,32.992,-82.89815,Sandersville,Georgia,1.44
9699,Telfair,31083,32.04473,-82.81957,Scotland,Georgia,1.68
9700,Wilcox,31084,31.96152,-83.6028,Seville,Georgia,1.19
9701,Jasper,31085,33.42557,-83.631,Shady Dale,Georgia,1.32
9702,Hancock,31087,33.26609,-83.00712,Sparta,Georgia,1.87
9703,Houston,31088,32.58587,-83.65528,Warner Robins,Georgia,1.38
9704,Washington,31089,32.85239,-82.86361,Tennille,Georgia,1.33
9705,Wilkinson,31090,32.79599,-83.0512,Toomsboro,Georgia,1.68
9706,Dooly,31091,32.23653,-83.69966,Unadilla,Georgia,1.51
9707,Dooly,31092,32.08984,-83.78304,Vienna,Georgia,1.97
9708,Houston,31093,32.64815,-83.65688,Warner Robins,Georgia,1.31
9709,Washington,31094,33.11378,-82.79892,Warthen,Georgia,1.42
9710,Johnson,31096,32.71875,-82.70636,Wrightsville,Georgia,1.39
9711,Upson,31097,32.89947,-84.15554,Yatesville,Georgia,1.47
9712,Houston,31098,32.61898,-83.57357,Warner Robins,Georgia,2.92
9713,Bibb,31201,32.81433,-83.61846,Macon,Georgia,1.58
9714,Bibb,31204,32.84996,-83.67609,Macon,Georgia,1.44
9715,Bibb,31206,32.79383,-83.6832,Macon,Georgia,1.46
9716,Bibb,31207,32.82859,-83.64928,Macon,Georgia,1.0
9717,Bibb,31210,32.90486,-83.7356,Macon,Georgia,1.64
9718,Jones,31211,32.90665,-83.60435,Macon,Georgia,1.47
9719,Bibb,31213,32.84009,-83.63937,Macon,Georgia,1.0
9720,Bibb,31216,32.72885,-83.67914,Macon,Georgia,1.56
9721,Jones,31217,32.84506,-83.50568,Macon,Georgia,1.49
9722,Bibb,31220,32.87813,-83.8209,Macon,Georgia,1.71
9723,Liberty,31301,31.7581,-81.60386,Allenhurst,Georgia,1.3
9724,Chatham,31302,32.12567,-81.34134,Bloomingdale,Georgia,2.77
9725,Effingham,31303,32.49631,-81.30616,Clyo,Georgia,1.68
9726,McIntosh,31305,31.39057,-81.39054,Darien,Georgia,3.48
9727,Effingham,31307,32.17979,-81.3967,Eden,Georgia,2.64
9728,Bryan,31308,32.1758,-81.48024,Ellabell,Georgia,1.6
9729,Liberty,31309,31.88382,-81.44358,Fleming,Georgia,2.8
9730,Effingham,31312,32.3211,-81.40126,Guyton,Georgia,1.46
9731,Liberty,31313,31.83534,-81.6183,Hinesville,Georgia,1.57
9732,Liberty,31314,31.90628,-81.61671,Fort Stewart,Georgia,1.0
9733,Liberty,31315,31.88768,-81.60598,Fort Stewart,Georgia,1.0
9734,Long,31316,31.7183,-81.73457,Ludowici,Georgia,1.67
9735,Effingham,31318,32.13575,-81.37566,Meldrim,Georgia,1.31
9736,Liberty,31320,31.76707,-81.36231,Midway,Georgia,3.85
9737,Bryan,31321,32.18185,-81.66472,Pembroke,Georgia,1.51
9738,Chatham,31322,32.10265,-81.25626,Pooler,Georgia,2.24
9739,Liberty,31323,31.67359,-81.45304,Riceboro,Georgia,3.07
9740,Bryan,31324,31.85707,-81.26951,Richmond Hill,Georgia,2.39
9741,Effingham,31326,32.29653,-81.22824,Rincon,Georgia,1.33
9742,McIntosh,31327,31.44909,-81.25132,Sapelo Island,Georgia,8.68
9743,Chatham,31328,32.01046,-80.89009,Tybee Island,Georgia,8.7
9744,Effingham,31329,32.4251,-81.34314,Springfield,Georgia,1.46
9745,McIntosh,31331,31.5159,-81.42042,Townsend,Georgia,3.67
9746,Chatham,31401,32.06831,-81.09252,Savannah,Georgia,1.68
9747,Chatham,31404,32.05064,-81.05367,Savannah,Georgia,2.58
9748,Chatham,31405,32.0392,-81.17352,Savannah,Georgia,1.87
9749,Chatham,31406,31.97783,-81.08517,Savannah,Georgia,3.48
9750,Chatham,31407,32.18232,-81.19942,Port Wentworth,Georgia,2.22
9751,Chatham,31408,32.11164,-81.18158,Savannah,Georgia,1.8
9752,Chatham,31410,32.01821,-80.99215,Savannah,Georgia,6.66
9753,Chatham,31411,31.94002,-81.03511,Savannah,Georgia,7.08
9754,Chatham,31415,32.0802,-81.126,Savannah,Georgia,1.98
9755,Chatham,31419,31.98479,-81.23867,Savannah,Georgia,2.65
9756,Ware,31501,31.22693,-82.34852,Waycross,Georgia,1.47
9757,Ware,31503,31.17687,-82.40173,Waycross,Georgia,1.64
9758,Bacon,31510,31.54729,-82.43992,Alma,Georgia,1.39
9759,Coffee,31512,31.54535,-83.01255,Ambrose,Georgia,1.38
9760,Appling,31513,31.77792,-82.34622,Baxley,Georgia,1.59
9761,Pierce,31516,31.30946,-82.2565,Blackshear,Georgia,1.33
9762,Appling,31518,31.51272,-82.18325,Bristol,Georgia,1.65
9763,Coffee,31519,31.67641,-82.86946,Broxton,Georgia,1.47
9764,Glynn,31520,31.17745,-81.48729,Brunswick,Georgia,5.97
9765,Glynn,31522,31.23595,-81.35528,Saint Simons Island,Georgia,6.98
9766,Glynn,31523,31.21113,-81.61519,Brunswick,Georgia,4.36
9767,Glynn,31524,31.24098,-81.47449,Brunswick,Georgia,1.5
9768,Glynn,31525,31.3114,-81.5229,Brunswick,Georgia,3.65
9769,Glynn,31527,31.07155,-81.42225,Jekyll Island,Georgia,6.05
9770,Jeff Davis,31532,31.72462,-82.74889,Denton,Georgia,1.43
9771,Coffee,31533,31.55021,-82.8287,Douglas,Georgia,1.38
9772,Coffee,31535,31.45841,-82.86504,Douglas,Georgia,1.5
9773,Charlton,31537,30.89223,-82.12492,Folkston,Georgia,1.46
9774,Jeff Davis,31539,31.82393,-82.60658,Hazlehurst,Georgia,1.44
9775,Brantley,31542,31.1528,-82.12166,Hoboken,Georgia,1.29
9776,Brantley,31543,31.34455,-81.82697,Hortense,Georgia,1.65
9777,Telfair,31544,31.83802,-82.95561,Jacksonville,Georgia,1.69
9778,Wayne,31545,31.64867,-81.9405,Jesup,Georgia,1.48
9779,Wayne,31546,31.52521,-81.8113,Jesup,Georgia,1.46
9780,Camden,31547,30.79096,-81.53443,Kings Bay,Georgia,2.5
9781,Camden,31548,30.7953,-81.71043,Kingsland,Georgia,2.24
9782,Telfair,31549,31.94503,-82.70922,Lumber City,Georgia,1.86
9783,Ware,31550,31.13924,-82.59575,Manor,Georgia,2.15
9784,Pierce,31551,31.49223,-82.27322,Mershon,Georgia,1.4
9785,Ware,31552,31.29144,-82.5996,Millwood,Georgia,1.97
9786,Brantley,31553,31.17307,-81.98026,Nahunta,Georgia,1.91
9787,Coffee,31554,31.48265,-82.61861,Nicholls,Georgia,1.49
9788,Wayne,31555,31.70275,-82.06647,Odum,Georgia,1.48
9789,Pierce,31556,31.40508,-82.1152,Offerman,Georgia,1.03
9790,Pierce,31557,31.3745,-82.09711,Patterson,Georgia,1.83
9791,Camden,31558,30.80173,-81.51606,Saint Marys,Georgia,4.93
9792,Wayne,31560,31.50312,-82.02896,Screven,Georgia,1.36
9793,Glynn,31561,31.20199,-81.3373,Sea Island,Georgia,8.27
9794,Charlton,31562,30.47778,-82.10755,Saint George,Georgia,1.86
9795,Appling,31563,31.73653,-82.18288,Surrency,Georgia,2.14
9796,Camden,31565,31.06868,-81.64783,Waverly,Georgia,5.06
9797,Brantley,31566,31.18357,-81.8084,Waynesville,Georgia,1.44
9798,Coffee,31567,31.63011,-82.70705,West Green,Georgia,1.48
9799,Camden,31568,31.00975,-81.82218,White Oak,Georgia,2.99
9800,Camden,31569,30.90167,-81.68249,Woodbine,Georgia,4.17
9801,Lowndes,31601,30.74772,-83.33968,Valdosta,Georgia,1.29
9802,Lowndes,31602,30.86734,-83.34269,Valdosta,Georgia,1.22
9803,Lowndes,31605,30.93334,-83.23482,Valdosta,Georgia,1.18
9804,Lowndes,31606,30.7963,-83.18647,Valdosta,Georgia,1.36
9805,Cook,31620,31.11861,-83.43731,Adel,Georgia,1.4
9806,Berrien,31622,31.37446,-83.2023,Alapaha,Georgia,1.46
